	ensembl_gene_id	mgi_symbol	chromosome_name	start_position	end_position	strand	gene_biotype	baseMean	log2FoldChange	lfcSE	pvalue	padj	isTF
157	ENSMUSG00000064337	mt-Rnr1	MT	70	1024	1	Mt_rRNA	6386.89772131335	-0.466167923530333	0.116258747278752	4.18135978027835e-07	3.2795953978326e-05	NA
158	ENSMUSG00000107951	Gm6210	6	75273101	75275042	-1	processed_pseudogene	149.137351774119	-0.810022384766865	0.241481493866971	4.31626379675311e-07	3.34701671125437e-05	NA
159	ENSMUSG00000042828	Trim72	7	127603121	127610205	1	protein_coding	2839.16054602128	-0.372914699306106	0.0853255535795835	4.6436033501768e-07	3.57820303436265e-05	NA
160	ENSMUSG00000045193	Cirbp	10	80001819	80008620	1	protein_coding	589.468467481781	0.483684421820892	0.123750376926186	4.89466865710494e-07	3.74809252417811e-05	NA
161	ENSMUSG00000040018	Cox15	19	43721693	43741439	-1	protein_coding	373.520670550949	-0.460503977939256	0.115546119511958	5.0723489825451e-07	3.86002607044364e-05	NA
162	ENSMUSG00000031448	Adprhl1	8	13271663	13304162	-1	protein_coding	805.920363767635	-0.432050132316283	0.10581242314883	5.45591259793378e-07	4.12628649073362e-05	NA
163	ENSMUSG00000027332	Ivd	2	118692435	118713390	1	protein_coding	1486.04832521916	-0.391660010278113	0.0920798137312965	5.50403445049116e-07	4.13714295014833e-05	NA
164	ENSMUSG00000030967	Zranb1	7	132532871	132588120	1	protein_coding	1570.32457684018	0.350056018387655	0.0791792299487594	5.56903493331114e-07	4.13716061199044e-05	NA
165	ENSMUSG00000058927	Gm10053	19	24853050	24853995	1	protein_coding	125.567638270106	-0.727086552935511	0.214378777583867	5.5715924010645e-07	4.13716061199044e-05	NA
166	ENSMUSG00000035545	Leng8	7	4140038	4151176	1	protein_coding	1537.57275983182	0.353907369539227	0.0807466241907532	6.17874449910952e-07	4.56036009657168e-05	NA
167	ENSMUSG00000031885	Cbfb	8	105897306	105944621	1	protein_coding	2152.75206002046	0.462097872500026	0.117570476740806	6.21866026185194e-07	4.56233685797665e-05	NA
168	ENSMUSG00000029769	Ccdc136	6	29396308	29426987	1	protein_coding	165.510067270561	0.658970314569368	0.19091769909535	6.31078556691568e-07	4.60236575987208e-05	NA
169	ENSMUSG00000032580	Rbm5	9	107617570	107648195	-1	protein_coding	770.34141886665	0.392124725256365	0.0930178735209044	6.43054755903086e-07	4.66195672741101e-05	NA
170	ENSMUSG00000071528	Atp5md	19	47071903	47079086	-1	protein_coding	1892.57164726855	-0.382853024071804	0.0900663052110405	6.55367605311215e-07	4.72327288251353e-05	NA
171	ENSMUSG00000016487	Ppfibp1	6	146789985	146933523	1	protein_coding	587.560750065245	0.462023774682175	0.117967611163587	6.59313367877323e-07	4.72392244633506e-05	NA
172	ENSMUSG00000000563	Atp5pb	3	105850014	105867415	-1	protein_coding	6086.31750171047	-0.294125569710956	0.0643234888686635	6.76777167706852e-07	4.79455757011059e-05	NA
173	ENSMUSG00000029545	Acads	5	115248358	115257405	-1	protein_coding	597.502266864779	-0.467333043697864	0.120144139702011	6.76998416282347e-07	4.79455757011059e-05	NA
174	ENSMUSG00000029287	Tgfbr3	5	107254436	107437495	-1	protein_coding	318.224540181403	0.510005960514647	0.136606616964446	7.04140511938139e-07	4.95812043233683e-05	NA
175	ENSMUSG00000047821	Trim16	11	62711057	62741634	1	protein_coding	682.506904742245	-0.410179541670136	0.0996956351729239	7.1011363631495e-07	4.97160701264615e-05	NA
176	ENSMUSG00000082715	Gm11633	11	97859618	97860061	1	processed_pseudogene	80.6426585457332	-0.855958182111343	0.273981026648542	7.20795016028877e-07	5.01771621385557e-05	NA
177	ENSMUSG00000025348	Itga7	10	128769645	128794155	1	protein_coding	1577.56363522687	0.362539319913105	0.0842993283823805	7.63321855254474e-07	5.28373975738859e-05	NA
178	ENSMUSG00000061816	Myl1	1	66963454	66984563	-1	protein_coding	101017.469939118	-0.352282223487656	0.0814165707699078	8.15604859101134e-07	5.47459444158987e-05	NA
179	ENSMUSG00000026208	Des	1	75336973	75345223	1	protein_coding	53376.1028626842	0.306197072686868	0.0680817357112986	8.03647349516552e-07	5.47459444158987e-05	NA
180	ENSMUSG00000007659	Bcl2l1	2	152622588	152673648	-1	protein_coding	172.432924487056	0.669906057045989	0.199046460297185	8.11753849757305e-07	5.47459444158987e-05	NA
181	ENSMUSG00000031231	Cox7b	X	105059306	105066056	1	protein_coding	3404.41091448971	-0.304022936310686	0.0674827738892682	8.01344980237348e-07	5.47459444158987e-05	NA
182	ENSMUSG00000059447	Hadhb	5	30360246	30389591	1	protein_coding	2551.79314607951	-0.317746114206298	0.0712945367705864	8.10422952921133e-07	5.47459444158987e-05	NA
183	ENSMUSG00000024294	Mib1	18	10725548	10818704	1	protein_coding	1894.07100753007	0.517710266375926	0.140953381719788	8.17703871050398e-07	5.47459444158987e-05	NA
184	ENSMUSG00000027984	Hadh	3	131027068	131065750	-1	protein_coding	1737.58945776585	-0.385542798563835	0.0924224110613103	8.77152514337607e-07	5.80912032738614e-05	NA
185	ENSMUSG00000045104	Ldhb-ps	19	21914744	21915745	1	processed_pseudogene	76.7177583427337	-0.846019920036473	0.275231557111728	8.76306493743349e-07	5.80912032738614e-05	NA
186	ENSMUSG00000021477	Ctsl	13	64507151	64518704	-1	protein_coding	1140.37688469153	0.358462961846889	0.083796963221429	9.07375466090836e-07	5.97697000566931e-05	NA
187	ENSMUSG00000049641	Vgll2	10	51898598	51904567	1	protein_coding	575.161938731488	-0.555093766681306	0.156560019283318	9.12338595268938e-07	5.97752538461766e-05	NA
188	ENSMUSG00000029030	Tprgl	4	154241942	154245123	-1	protein_coding	1385.9110656502	0.353893377930389	0.0826931645947953	9.75954674537691e-07	6.3603173789552e-05	NA
189	ENSMUSG00000083836	Ldha-ps2	4	119191586	119192642	-1	processed_pseudogene	232.469467111327	-0.611689722276357	0.179642695210408	9.9576023853559e-07	6.43159442642206e-05	NA
190	ENSMUSG00000028944	Prkag2	5	25067742	25305640	-1	protein_coding	174.101263948349	-0.641216179502401	0.191215398692919	9.97390581962284e-07	6.43159442642206e-05	NA
191	ENSMUSG00000020841	Cpd	11	76669250	76737844	-1	protein_coding	1086.78982188835	0.410134445995532	0.101725693225332	1.00413112845793e-06	6.44115946904011e-05	NA
192	ENSMUSG00000033590	Myo5c	9	75139302	75212733	1	protein_coding	460.905548879944	0.516459755528275	0.143294971529941	1.08903356212148e-06	6.8808950420542e-05	NA
193	ENSMUSG00000021500	Ddx46	13	55782840	55829069	1	protein_coding	906.310711023885	0.435779991124363	0.111656047017367	1.07918994853432e-06	6.8808950420542e-05	NA
194	ENSMUSG00000021556	Golm1	13	59782440	59823625	-1	protein_coding	198.130463780189	-0.593171663639922	0.173637299505485	1.08953120972781e-06	6.8808950420542e-05	NA
195	ENSMUSG00000059005	Hnrnpa3	2	75489605	75499751	1	protein_coding	1615.39559534006	0.400956962269776	0.0991407037353449	1.1273921815871e-06	7.08349179938723e-05	NA
196	ENSMUSG00000026526	Fh1	1	175427940	175453201	-1	protein_coding	2775.13290802683	-0.34171997921766	0.0798678255040526	1.21107023490234e-06	7.54399713941853e-05	NA
197	ENSMUSG00000038663	Fsd2	7	81183056	81216692	-1	protein_coding	4659.07607092828	-0.351596200616206	0.082968928825358	1.21915722625275e-06	7.54399713941853e-05	NA
198	ENSMUSG00000079941	Cox5b-ps	13	21685120	21685616	-1	protein_coding	199.5754047683	-0.63944864027933	0.193706760635007	1.21516373914219e-06	7.54399713941853e-05	NA
199	ENSMUSG00000039601	Rcan2	17	44112242	44350407	1	protein_coding	536.118410374406	-0.48661117814267	0.132896070092744	1.27493836512886e-06	7.84952002490391e-05	NA
200	ENSMUSG00000034994	Eef2	10	81012465	81018332	1	protein_coding	22102.5291490605	0.304204668080808	0.0691366669762002	1.292148352085e-06	7.91570080487271e-05	NA
201	ENSMUSG00000029004	Kmt2e	5	23639439	23709233	1	protein_coding	684.323363702035	0.395667360674149	0.0982450233081854	1.33254512771351e-06	8.12255865907755e-05	NA
202	ENSMUSG00000000088	Cox5a	9	57428557	57439709	1	protein_coding	3158.00956572797	-0.330815085411392	0.0770454573733141	1.36139033278607e-06	8.25730413727473e-05	NA
203	ENSMUSG00000055436	Srsf11	3	157716110	157742276	-1	protein_coding	928.048701268353	0.432861171401099	0.112282697084956	1.37607352901563e-06	8.275164934319e-05	NA
204	ENSMUSG00000021903	Galnt15	14	31750946	31784154	1	protein_coding	275.132197255771	0.532438511369015	0.15224466793877	1.37784332892677e-06	8.275164934319e-05	NA
205	ENSMUSG00000028248	Pnisr	4	21847583	21876475	1	protein_coding	1357.0427947038	0.411517376254719	0.104471305392585	1.43198561308395e-06	8.5583842592705e-05	NA
206	ENSMUSG00000026083	Eif5b	1	38037091	38094660	1	protein_coding	2090.04637489276	0.38681241124903	0.0957488977502656	1.48875551169392e-06	8.85448181032715e-05	NA
207	ENSMUSG00000030826	Bcat2	7	45219577	45239135	1	protein_coding	731.269213128282	-0.424135106973045	0.109682659230407	1.52830734002313e-06	9.04580750239777e-05	NA
208	ENSMUSG00000022548	Apod	16	31115010	31133626	-1	protein_coding	310.854360696799	0.560397335392593	0.165040021187523	1.53986335612987e-06	9.07038742274191e-05	NA
209	ENSMUSG00000021061	Sptb	12	76627262	76757321	-1	protein_coding	5673.51401042816	0.31196401375881	0.0720150067353691	1.55683215099347e-06	9.12646292534545e-05	NA
210	ENSMUSG00000021843	Ktn1	14	47885905	47977351	1	protein_coding	4607.69188116483	0.366325265103303	0.088966535189455	1.5648833987076e-06	9.12997685760262e-05	NA
211	ENSMUSG00000027602	Map1lc3a	2	155118217	155119993	1	protein_coding	2154.4121392373	0.357771182587654	0.0862086519122821	1.59037684892706e-06	9.23473798722952e-05	NA
212	ENSMUSG00000014313	Cox6c	15	35926032	35938392	-1	protein_coding	4010.04530835945	-0.308427931238031	0.0712889115061185	1.68464484396827e-06	9.73597576806569e-05	NA
213	ENSMUSG00000034858	Atosa	9	74860166	74939750	1	protein_coding	508.129262162113	0.417897566835249	0.108076881544235	1.70853663356595e-06	9.82769522744131e-05	NA
214	ENSMUSG00000091831	Gm4707	17	71765298	71766913	-1	processed_pseudogene	289.31134581675	-0.536163147316391	0.156589131230113	1.74916766963017e-06	0.000100143935926677	NA
215	ENSMUSG00000029472	Anapc5	5	122925522	122959402	-1	protein_coding	8910.05318540926	0.318863330105123	0.0746181452461568	1.80868978344207e-06	0.000103070080124336	NA
216	ENSMUSG00000023089	Ndufa5	6	24518665	24528012	-1	protein_coding	2146.07410607343	-0.344626579299231	0.0829126462476979	1.94842844957576e-06	0.000110519191500936	NA
217	ENSMUSG00000027236	Eif3j1	2	121859027	121887079	1	protein_coding	1805.00216712643	0.400707084949048	0.102615079189144	1.99820994644284e-06	0.00011179026604483	NA
218	ENSMUSG00000028348	Cavin4	4	48663514	48673502	1	protein_coding	2609.87712180113	0.332074009425144	0.0790548121031107	1.99802568265055e-06	0.00011179026604483	NA
219	ENSMUSG00000002274	Metrn	17	26012195	26016110	-1	protein_coding	245.292741404521	-0.551001106380473	0.164505003310832	1.99268448582282e-06	0.00011179026604483	NA
220	ENSMUSG00000025651	Uqcrc1	9	108765701	108778691	1	protein_coding	6520.51137025722	-0.379477198112494	0.0950952957897715	2.08424566534084e-06	0.000116073535871618	NA
221	ENSMUSG00000026568	Mpc2	1	165288206	165308783	1	protein_coding	1916.35375139967	-0.336406718579097	0.0806406704889915	2.10205771589706e-06	0.000116424476103446	NA
222	ENSMUSG00000022096	Hr	14	70789652	70810988	1	protein_coding	1693.17058002302	0.388371736095051	0.0983857715543756	2.10955221147283e-06	0.000116424476103446	NA
223	ENSMUSG00000034593	Myo5a	9	74978297	75130970	1	protein_coding	167.56282229295	0.572629463728078	0.174717395891117	2.1351445843501e-06	0.000117308481827163	NA
224	ENSMUSG00000040725	Hnrnpul1	7	25420590	25454182	-1	protein_coding	1257.48201067124	0.351348619584119	0.0855977746203929	2.15640157306915e-06	0.000117947464612693	NA
225	ENSMUSG00000030189	Ybx3	6	131341818	131365439	-1	protein_coding	23317.5203730528	0.393760276636475	0.100559618774929	2.17215914127428e-06	0.000118281305772856	Yes
226	ENSMUSG00000031708	Tecr	8	84298327	84334600	-1	protein_coding	4055.71332917488	0.358481301044797	0.0880831036674578	2.19796829346087e-06	0.000119157112971162	NA
227	ENSMUSG00000022594	Lynx1	15	74619701	74624895	-1	protein_coding	2355.0279274566	-0.485944846324046	0.13832748883844	2.28011163535866e-06	0.000123065761041473	NA
228	ENSMUSG00000030306	Tmtc1	6	148133928	148345887	-1	protein_coding	1620.09335362442	-0.40149611988013	0.104039260827202	2.36420380688113e-06	0.000126490065685186	NA
229	ENSMUSG00000001729	Akt1	12	112620255	112641318	-1	protein_coding	990.450620593761	0.338835646800986	0.0819496482199853	2.35974231405301e-06	0.000126490065685186	NA
230	ENSMUSG00000061518	Cox5b	1	36730530	36732762	1	protein_coding	2988.12922014238	-0.327176768302781	0.0784400786772952	2.45821329996321e-06	0.000130947953700649	NA
231	ENSMUSG00000012428	Steap4	5	8010457	8032213	1	protein_coding	342.300413947092	0.462993772987566	0.129496640755598	2.50663957503945e-06	0.000132949558759235	NA
232	ENSMUSG00000028953	Abcf2	5	24770343	24782465	-1	protein_coding	1945.59475499753	0.297665020669735	0.0697199979271096	2.5472572235862e-06	0.000134521532342147	NA
233	ENSMUSG00000002489	Tiam1	16	89583999	89940657	-1	protein_coding	131.739414764466	-0.714910378718885	0.244028236399906	2.63603096580395e-06	0.000138612237738326	NA
234	ENSMUSG00000027496	Aurka	2	172198110	172212455	-1	protein_coding	69.7211210139649	-0.920953096651358	0.362083494750011	2.67601472324314e-06	0.000140113386278526	NA
235	ENSMUSG00000063511	Snrnp70	7	45025877	45045166	-1	protein_coding	1904.5401544282	0.337869961407177	0.0824603671747657	2.80574219562362e-06	0.000146280652684173	NA
236	ENSMUSG00000030421	Uri1	7	37659417	37722976	-1	protein_coding	613.055021063855	0.491754706054349	0.143436021181627	2.89470832041199e-06	0.000150279518396982	NA
237	ENSMUSG00000026249	Serpine2	1	79771914	79838897	-1	protein_coding	1314.25976504093	-0.33311770463182	0.0811001693569145	2.91384935682229e-06	0.00015063494649699	NA
238	ENSMUSG00000041453	Rpl21	5	146769700	146773842	1	protein_coding	1825.02318938139	0.310319383059102	0.0740371368722618	2.9501986743432e-06	0.000151873252764928	NA
239	ENSMUSG00000000628	Hk2	6	82702006	82751435	-1	protein_coding	7312.43437031246	-0.310183485693431	0.0740143195571605	2.96334226759893e-06	0.000151911587709716	NA
240	ENSMUSG00000028957	Per3	4	151088109	151129122	-1	protein_coding	699.061199428866	0.41352343175386	0.110663920563046	3.07182933693901e-06	0.000156166195170858	NA
241	ENSMUSG00000035569	Ankrd11	8	123610561	123769016	-1	protein_coding	1687.15260352932	0.313571268409782	0.0751903993175863	3.06834430131338e-06	0.000156166195170858	NA
242	ENSMUSG00000028584	Lrrc38	4	143076327	143097602	1	protein_coding	399.959556131958	-0.531767278841309	0.162383039650374	3.16936423903111e-06	0.000160458887010781	NA
243	ENSMUSG00000025150	Cbr2	11	120620315	120622940	-1	protein_coding	286.191317959476	-0.57136982586358	0.180873147498415	3.28359299707625e-06	0.000165557948148882	NA
244	ENSMUSG00000057469	E2f6	12	16860964	16889743	1	protein_coding	1994.82321995083	-0.322844766732717	0.0784498382393105	3.34080075053099e-06	0.000167067309369411	Yes
245	ENSMUSG00000022893	Adamts1	16	85590715	85600001	-1	protein_coding	713.955434605365	-0.532100993262308	0.163211925797505	3.32797841086647e-06	0.000167067309369411	NA
246	ENSMUSG00000112546	Gm6992	12	31068217	31069823	1	processed_pseudogene	402.602270847846	-0.526423211315321	0.161050169424574	3.42879135834517e-06	0.000170770535457093	NA
247	ENSMUSG00000058704	Memo1	17	74506031	74602516	-1	protein_coding	432.848332551517	-0.440494911436869	0.123096586837086	3.53307532161146e-06	0.000175251979110865	NA
248	ENSMUSG00000061474	Mrps36	13	100872463	100881167	-1	protein_coding	342.593806914446	-0.445626532419654	0.125405405801131	3.56875726457245e-06	0.000176308120990087	NA
249	ENSMUSG00000096449	Gm4076	13	85274669	85275633	-1	processed_pseudogene	2955.97646216135	-0.410679204593169	0.11082254235492	3.63761196879844e-06	0.000178988039524974	NA
250	ENSMUSG00000019990	Pde7b	10	20273750	20600824	-1	protein_coding	298.415499108892	-0.477051716693648	0.139673788916026	3.7039914293242e-06	0.00018152521196832	NA
251	ENSMUSG00000097245	Gm5421	10	22219338	22221691	1	processed_pseudogene	470.494774594181	-0.425896733836306	0.117820236124705	3.93588113742418e-06	0.000192121178070602	NA
252	ENSMUSG00000010721	Lmbr1	5	29434800	29583388	-1	protein_coding	274.941919320551	0.516176513990534	0.158536172251986	4.02016046220882e-06	0.000194683818114555	NA
253	ENSMUSG00000030089	Slc41a3	6	90581707	90623394	1	protein_coding	935.588967568204	-0.456070804738169	0.131154383792985	4.01491090066987e-06	0.000194683818114555	NA
254	ENSMUSG00000027673	Ndufb5	3	32791139	32805715	1	protein_coding	1853.67496801961	-0.308544289131727	0.0748649853418944	4.08629467872849e-06	0.00019653179844923	NA
255	ENSMUSG00000022357	Klhl38	15	58177969	58187565	-1	protein_coding	206.516988592606	0.573636124031945	0.185676971164467	4.09040226938896e-06	0.00019653179844923	NA
256	ENSMUSG00000002625	Akap8l	17	32540398	32569581	-1	protein_coding	539.557628956763	0.384249932280549	0.101668109633228	4.40872837083565e-06	0.000210998984372962	Yes
257	ENSMUSG00000069833	Ahnak	19	8966648	9054278	1	protein_coding	5647.06393283773	0.443649425422078	0.126626090102716	4.42991847144165e-06	0.000211188175533475	NA
258	ENSMUSG00000048271	Rbm33	5	28522119	28624237	1	protein_coding	1061.22162485742	0.334811057894274	0.0839617956706806	4.64400555824882e-06	0.000220536263952188	NA
259	ENSMUSG00000056211	R3hdm1	1	128031038	128165473	1	protein_coding	1356.61727707894	0.309277446524468	0.0757362649062653	4.73390685729287e-06	0.000223111374923335	NA
260	ENSMUSG00000038400	Pmepa1	2	173066251	173118326	-1	protein_coding	325.025338137526	0.430518285497428	0.121476843158519	4.7346520959898e-06	0.000223111374923335	NA
261	ENSMUSG00000029862	Clcn1	6	42263619	42292690	1	protein_coding	3410.70224805725	0.301298855208367	0.0733912674608526	4.88242561283839e-06	0.000228637063009867	NA
262	ENSMUSG00000021290	Atp5mpl	12	111927809	111933411	-1	protein_coding	1701.95693670648	-0.334027484796279	0.0839637117924331	4.88923526841211e-06	0.000228637063009867	NA
263	ENSMUSG00000045246	Kcng4	8	120350593	120362419	-1	protein_coding	432.778733226186	-0.487696200146917	0.148855869426124	5.29188527447803e-06	0.000246103124655218	NA
264	ENSMUSG00000010122	Slc47a1	11	61234227	61269171	-1	protein_coding	320.038178917523	-0.443477755110238	0.128357143925775	5.30290768111146e-06	0.000246103124655218	NA
265	ENSMUSG00000040990	Sh3kbp1	X	158410268	158761065	1	protein_coding	254.743408576243	-0.494318509983883	0.152271648467003	5.40335396649987e-06	0.000249818463387005	NA
266	ENSMUSG00000025571	Tnrc6c	11	117545115	117654265	1	protein_coding	538.546302220358	0.370614174447279	0.0979512443358045	5.54852023822955e-06	0.000255565676536799	NA
267	ENSMUSG00000100131	Gm28439	1	24650616	24651491	-1	unprocessed_pseudogene	3194.73869963456	-0.387617861978424	0.104976375620759	5.77817804322694e-06	0.000264157602185136	NA
268	ENSMUSG00000092341	Malat1	19	5845717	5852704	-1	lncRNA	10498.6114909003	0.411893051960979	0.115168020530883	5.77786939403597e-06	0.000264157602185136	NA
269	ENSMUSG00000036751	Cox6b1	7	30316286	30325576	-1	protein_coding	3277.35573369385	-0.287021667502132	0.0698049171261426	5.86055231020128e-06	0.000266927460611844	NA
270	ENSMUSG00000118221	Gm50194	19	43516751	43554468	1	lncRNA	170.043475745016	-0.574402611421318	0.193692166088714	6.13693680729182e-06	0.000278480554677553	NA
